Date,Open,High,Low,Close,Volume,Brand_Name,Ticker,Industry_Tag,Country,Dividends,Stock Splits,Capital Gains
2000-06-15 00:00:00-0400,21.744066335582566,22.319813899631534,21.68649157917767,22.22385597229004,65592600,msft,MSFT,technology,usa,0.0,0.0,
2000-06-16 00:00:00-0400,22.30062087500126,22.454153548839482,21.95517235886527,22.281429290771484,68710600,msft,MSFT,technology,usa,0.0,0.0,
2000-06-19 00:00:00-0400,22.28142832981721,22.66525999785885,22.108704079198475,22.626876831054688,46604800,msft,MSFT,technology,usa,0.0,0.0,
2000-06-20 00:00:00-0400,22.68445470712899,23.10666960015508,22.64607153503571,23.010711669921875,62275000,msft,MSFT,technology,usa,0.0,0.0,
2000-06-21 00:00:00-0400,23.644040415769027,25.236942489233986,23.624848824522463,24.776344299316406,160399600,msft,MSFT,technology,usa,0.0,0.0,
2000-06-22 00:00:00-0400,24.987449807180482,25.179365704317046,24.354127346629827,24.526851654052734,87315200,msft,MSFT,technology,usa,0.0,0.0,
2000-06-23 00:00:00-0400,24.54603383623585,24.584417000952403,23.644029465396844,23.85513687133789,49811600,msft,MSFT,technology,usa,0.0,0.0,
2000-06-26 00:00:00-0400,23.797568495168626,24.603615170004982,23.797568495168626,24.411699295043945,48287000,msft,MSFT,technology,usa,0.0,0.0,
2000-06-27 00:00:00-0400,24.33493507258198,24.603617321017428,24.066252824146535,24.200593948364258,31071200,msft,MSFT,technology,usa,0.0,0.0,
2000-06-28 00:00:00-0400,24.258165203949243,24.584422172673243,24.143015685576064,24.23897361755371,37459200,msft,MSFT,technology,usa,0.0,0.0,
2000-06-29 00:00:00-0400,24.027865619118877,24.238973064654267,23.663225485921387,23.701608657836914,38449000,msft,MSFT,technology,usa,0.0,0.0,
2000-06-30 00:00:00-0400,23.663217549026015,24.565221786499023,23.5480680719018,24.565221786499023,52356400,msft,MSFT,technology,usa,0.0,0.0,
2000-07-03 00:00:00-0400,24.46926388889551,24.584413366019728,24.373305991292,24.565221786499023,15734800,msft,MSFT,technology,usa,0.0,0.0,
2000-07-05 00:00:00-0400,24.526836601791867,24.526836601791867,24.027855575464333,24.10462188720703,34824400,msft,MSFT,technology,usa,0.0,0.0,
2000-07-06 00:00:00-0400,24.219783164359427,25.083404592565586,24.104633640598603,24.853105545043945,47873200,msft,MSFT,technology,usa,0.0,0.0,
2000-07-07 00:00:00-0400,24.953865874104384,25.448049335944944,24.737960478154626,25.179367065429688,54153200,msft,MSFT,technology,usa,0.0,0.0,
2000-07-10 00:00:00-0400,24.77632767642041,24.968243460126224,24.373304530638205,24.39249610900879,52689800,msft,MSFT,technology,usa,0.0,0.0,
2000-07-11 00:00:00-0400,24.200589009747496,24.718761811700855,24.10463108345984,24.296546936035156,37164800,msft,MSFT,technology,usa,0.0,0.0,
2000-07-12 00:00:00-0400,24.02786578464137,24.872295572600013,23.701608821111897,24.66118812561035,58370200,msft,MSFT,technology,usa,0.0,0.0,
2000-07-13 00:00:00-0400,24.200591017996732,24.565231168148944,23.75918452044406,24.546039581298828,80843200,msft,MSFT,technology,usa,0.0,0.0,
2000-07-14 00:00:00-0400,24.411697895113477,24.488464240695595,24.085440926389477,24.23897361755371,51180600,msft,MSFT,technology,usa,0.0,0.0,
2000-07-17 00:00:00-0400,24.027862390263568,24.430885641218467,23.79756338971791,24.008670806884766,53992800,msft,MSFT,technology,usa,0.0,0.0,
2000-07-18 00:00:00-0400,23.83593979610759,24.411687134177818,23.778365062300566,24.10462188720703,70617200,msft,MSFT,technology,usa,0.0,0.0,
2000-07-19 00:00:00-0400,23.356159484080777,23.79756594926883,22.358197041046925,22.45415496826172,139924600,msft,MSFT,technology,usa,0.0,0.0,
2000-07-20 00:00:00-0400,22.550117043325475,23.10667312354372,22.45415909846026,22.972332000732422,54690600,msft,MSFT,technology,usa,0.0,0.0,
2000-07-21 00:00:00-0400,22.953136058335893,23.02990239966812,22.070323133015282,22.20466423034668,56100600,msft,MSFT,technology,usa,0.0,0.0,
2000-07-24 00:00:00-0400,22.127908993865454,22.14710058882978,21.494586360042767,21.66731071472168,56165600,msft,MSFT,technology,usa,0.0,0.0,
2000-07-25 00:00:00-0400,21.744063536326088,21.801638285319008,20.99559179941813,21.18750762939453,64188600,msft,MSFT,technology,usa,0.0,0.0,
2000-07-26 00:00:00-0400,21.206696136755877,21.341037198255687,20.650140310542373,20.822864532470703,85404600,msft,MSFT,technology,usa,0.0,0.0,
2000-07-27 00:00:00-0400,20.84206566681733,21.532962871242212,20.726916132746513,21.302663803100586,74337600,msft,MSFT,technology,usa,0.0,0.0,
2000-07-28 00:00:00-0400,21.782442657402278,22.051124769475965,21.379419489291752,21.398611068725586,75645600,msft,MSFT,technology,usa,0.0,0.0,
2000-07-31 00:00:00-0400,21.55215361893124,21.840027442870657,21.26427979499182,21.43700408935547,70283800,msft,MSFT,technology,usa,0.0,0.0,
2000-08-01 00:00:00-0400,21.47538833340479,21.51377151183804,20.938023835339255,21.091556549072266,47163600,msft,MSFT,technology,usa,0.0,0.0,
2000-08-02 00:00:00-0400,21.053173145947156,21.628920816301225,21.033981556935352,21.302663803100586,48269200,msft,MSFT,technology,usa,0.0,0.0,
2000-08-03 00:00:00-0400,20.93801828465852,21.609723729170938,20.918826700529593,21.571340560913086,54543400,msft,MSFT,technology,usa,0.0,0.0,
2000-08-04 00:00:00-0400,21.321849029706573,21.456190112702025,20.938017364005283,21.22589111328125,38107400,msft,MSFT,technology,usa,0.0,0.0,
2000-08-07 00:00:00-0400,21.552148343835558,21.840022097315106,21.417807258878437,21.49457359313965,52741800,msft,MSFT,technology,usa,0.0,0.0,
2000-08-08 00:00:00-0400,21.51376784551405,22.93394520552122,21.494576259568007,22.761220932006836,138038800,msft,MSFT,technology,usa,0.0,0.0,
2000-08-09 00:00:00-0400,22.646067937215168,22.991516431172688,22.45415210723877,22.79960060119629,63945600,msft,MSFT,technology,usa,0.0,0.0,
2000-08-10 00:00:00-0400,22.66526113565941,22.74202747312142,22.0319388515978,22.300621032714844,48986000,msft,MSFT,technology,usa,0.0,0.0,
2000-08-11 00:00:00-0400,22.243045806884766,22.319812142715257,21.99355521543567,22.243045806884766,35629600,msft,MSFT,technology,usa,0.0,0.0,
2000-08-14 00:00:00-0400,22.20467538049211,22.530932494985077,21.91680145593949,22.166292190551758,53427000,msft,MSFT,technology,usa,0.0,0.0,
2000-08-15 00:00:00-0400,22.108708406618128,22.41577380115449,21.955175709349948,21.993558883666992,40714200,msft,MSFT,technology,usa,0.0,0.0,
2000-08-16 00:00:00-0400,22.07031980366774,22.185469298295573,21.66729657247033,21.801637649536133,44976200,msft,MSFT,technology,usa,0.0,0.0,
2000-08-17 00:00:00-0400,21.8400203454963,22.10870249385917,21.667296107263024,21.974361419677734,36112800,msft,MSFT,technology,usa,0.0,0.0,
2000-08-18 00:00:00-0400,21.840020814412078,21.935978726601938,21.494572330528584,21.801637649536133,54438800,msft,MSFT,technology,usa,0.0,0.0,
2000-08-21 00:00:00-0400,21.705682597540118,21.744065767473877,21.51376674787133,21.686491012573242,34119600,msft,MSFT,technology,usa,0.0,0.0,
2000-08-22 00:00:00-0400,21.744069223236618,22.24305051167806,21.56174913707532,21.87841033935547,54428200,msft,MSFT,technology,usa,0.0,0.0,
2000-08-23 00:00:00-0400,21.744066081704183,21.840024007925297,21.609724984994624,21.72487449645996,36726800,msft,MSFT,technology,usa,0.0,0.0,
2000-08-24 00:00:00-0400,21.686490365616674,21.859214625165833,21.475382937278813,21.840023040771484,42405400,msft,MSFT,technology,usa,0.0,0.0,
2000-08-25 00:00:00-0400,21.705682597540118,22.012747957010184,21.667299427606363,21.686491012573242,52729400,msft,MSFT,technology,usa,0.0,0.0,
2000-08-28 00:00:00-0400,21.552157249082924,22.147096585433385,21.532965657587745,21.897605895996094,56421600,msft,MSFT,technology,usa,0.0,0.0,
2000-08-29 00:00:00-0400,21.85921415085309,22.339003750301142,21.763256230963485,21.782447814941406,59400200,msft,MSFT,technology,usa,0.0,0.0,
2000-08-30 00:00:00-0400,21.705681012357985,21.782447346619197,21.39861567531313,21.49457359313965,53498800,msft,MSFT,technology,usa,0.0,0.0,
2000-08-31 00:00:00-0400,21.763261089820148,22.10870967854745,21.398620912830214,21.43700408935547,72575400,msft,MSFT,technology,usa,0.0,0.0,
2000-09-01 00:00:00-0400,21.49457596925785,21.686491826126222,21.398618040823663,21.55215072631836,37629800,msft,MSFT,technology,usa,0.0,0.0,
2000-09-05 00:00:00-0400,21.494579621177305,21.705687099599583,21.437004854334866,21.532962799072266,50755200,msft,MSFT,technology,usa,0.0,0.0,
2000-09-06 00:00:00-0400,21.51376566298903,21.70568150298001,21.283466654999852,21.321849822998047,62960800,msft,MSFT,technology,usa,0.0,0.0,
2000-09-07 00:00:00-0400,21.494588996553716,22.12791170805932,21.321864620688554,21.51378059387207,111711200,msft,MSFT,technology,usa,0.0,0.0,
2000-09-08 00:00:00-0400,21.609725198840323,21.763257882313432,21.245085075591685,21.28346824645996,56709600,msft,MSFT,technology,usa,0.0,0.0,
2000-09-11 00:00:00-0400,21.225888400376654,21.398612627866157,20.899631526229815,21.12993049621582,48495200,msft,MSFT,technology,usa,0.0,0.0,
2000-09-12 00:00:00-0400,21.11074867598507,21.28347298333404,20.765300061287135,20.918832778930664,46781200,msft,MSFT,technology,usa,0.0,0.0,
2000-09-13 00:00:00-0400,20.746099332313396,21.110739376082087,20.630949844807493,20.95720672607422,40744800,msft,MSFT,technology,usa,0.0,0.0,
2000-09-14 00:00:00-0400,21.091553198079893,21.11074478424739,20.170357062040004,20.208740234375,78503000,msft,MSFT,technology,usa,0.0,0.0,
2000-09-15 00:00:00-0400,20.09358853281647,20.151163285059496,19.44107467406216,19.70975685119629,99915200,msft,MSFT,technology,usa,0.0,0.0,
2000-09-18 00:00:00-0400,19.728949266766744,19.844098776105852,19.095626965401664,19.345117568969727,69037800,msft,MSFT,technology,usa,0.0,0.0,
2000-09-19 00:00:00-0400,19.53703086926387,20.18954467039842,19.46026453971863,19.959245681762695,79311200,msft,MSFT,technology,usa,0.0,0.0,
2000-09-20 00:00:00-0400,19.92086058368015,19.9592437447277,19.40268790953818,19.728944778442383,67791400,msft,MSFT,technology,usa,0.0,0.0,
2000-09-21 00:00:00-0400,19.65218209895326,19.997630612411424,19.5178410103862,19.70975685119629,48952200,msft,MSFT,technology,usa,0.0,0.0,
2000-09-22 00:00:00-0400,18.76937062938223,19.49865087878563,18.730987458360996,19.421884536743164,84476600,msft,MSFT,technology,usa,0.0,0.0,
2000-09-25 00:00:00-0400,19.421889215586138,19.49865557612205,18.55826765955711,18.807758331298828,53484200,msft,MSFT,technology,usa,0.0,0.0,
